133264
77024
107427
88976
116232
101946
10027
79742
86582
95065
172715
180167
125262
65328
156663
121586
5092
118856
33883
122866
198394
13530
187326
166106
88744
101049
32074
36098
100083
194757
6950
12137
58248
88450
57802
57643
18669
135785
112661
116708
129510
111267
49032
52985
39911
35329
87902
114052
167049
76475
22507
165179
118357
86934
22967
198362
136697
132767
106744
3248
135976
11194
83722
85918
105574
158576
100445
22252
97212
113216
67012
112013
56171
68936
31405
144361
69777
153836
93014
73202
105017
73922
26010
54802
190002
13463
110941
149854
56810
54256
72283
1313
40692
124070
157407
127260
157785
14057
80805
132269
37970
158933
71084
156732
196067
125112
87797
118634
122440
87590
116938
140493
46731
110062
124171
144653
114421
22522
142039
154277
66280
54663
14919
91277
6383
158678
9029
159485
110940
116937
81095
105226
97637
11763
2986
178354
30247
139321
176327
108341
124605
152324
56542
71486
128652
115577
117998
168077
69208
62541
110716
165404
170001
79741
108106
77477
56541
122871
79453
121237
106325
34979
143944
112442
111658
90127
159251
78629
89038
67203
32303
68455
70120
104372
78618
4092
143654
116238
159530
134594
104665
28864
110960
44314
9317
159092
81703
81302
15714
132457
13511
110915
1650
63999
16801
163374
143123
167945
30628
77344
5112
56819
64628
109170
42502
75968
100777
81628
195644
83128
144771
124123
160149
72541
157406
73676
84695
6085
47150
184523
86611
50546
10282
38244
133128
199901
125331
122659
97508
58349
136124
95737
33286
108698
65924
39115
57399
60459
131700
37388
34835
53442
76036
113358
31376
32329
3715
36296
3509
79768
123488
123489
153437
96652
52070
129180
11268
163098
176645
154530
70531
149841
140598
85790
77107
164198
125579
2847
53564
124445
38612
96997
120801
126669
34498
10740
71343
70718
97084
94724
184780
112572
68980
102667
13774
180035
40758
135673
121626
63343
87071
102049
122661
64739
100609
106344
106345
27029
81679
98736
163431
33513
15783
107676
52337
40567
51694
178568
51519
103332
72159
97357
103331
122167
122166
127554
126257
110818
110595
173467
184455
68055
53745
102387
75756
33036
56358
159538
50034
128283
119969
24568
66530
117807
10609
56919
4729
194311
64756
121262
79590
79591
46468
32525
21941
166090
65826
188334
148319
110444
102530
103330
11476
125721
118934
148698
106362
99581
123990
79133
2746
41786
4322
50465
75094
112768
42389
168707
21496
81886
49716
118736
81382
11229
90881
118181
65010
17608
17609
252
169931
67669
125069
183289
111826
37657
196345
81835
27866
139445
119048
168878
99954
15862
121993
110754
153517
153361
86304
99466
98286
113595
41379
136948
187923
189286
133690
101888
176632
45377
169872
65788
103788
66112
103195
72468
52558
44409
11592
15538
58438
108793
75409
111087
92343
122192
79013
62094
62095
106689
174312
35114
19895
134369
107050
125578
176291
130509
103418
103216
159977
84760
142571
108518
149848
106290
10405
109476
118171
35110
150209
50134
25687
123718
10265
29671
106882
4306
110032
186305
126469
172795
67743
117105
73238
118390
154500
87471
170012
73743
115600
106193
118210
79956
12668
141085
167066
10678
107439
195992
94219
57851
57652
51222
199183
93537
118371
22176
12379
106285
31668
96391
38764
100075
94347
70598
80265
52799
132318
192184
146470
69620
42512
145909
11873
169295
123601
74939
34538
118966
22670
91712
36175
14763
140008
20632
20633
68654
91345
53298
64943
136170
154206
76852
3620
184976
26651
17869
532
17868
118570
148341
61674
77757
32418
90399
20631
50359
105932
79852
78215
104312
77240
165266
104943
103490
38891
113693
101306
69420
60324
1311
46568
39291
124211
9028
76878
105985
56838
167141
13965
109279
35624
148753
144206
160282
93645
28719
95699
36535
57974
111161
74731
79937
140029
132461
65939
123770
130008
40121
60488
105601
184975
97954
16813
76469
29491
169243
175514
31524
97475
8366
126855
96022
4635
86568
100608
140444
101224
30560
120024
135270
80264
12001
173278
71629
51329
35845
125520
109534
1649
127596
67010
111027
36534
109328
67703
121774
4951
113423
3036
10468
146211
114206
94540
